state,county,tract,intptlat,intptlon,alandsqkm,dist_to_rail,dist_to_bigcity,population15,unitstot15,natpctfor15,povpctind15,povpctfam15,racpctwhi15,tenpctown15,tenpctren15,unitpct2pl15,occpctvac15,compcttra15,compctwlk15,compctbic15,compctdrv15,medhhinc15,medhhval15,medgrossrent15,medrooms15,unemprate15,labpartrate15,population21,unitstot21,povpctind21,natpctfor21,povpctfam21,racpctwhi21,tenpctown21,tenpctren21,unitpct2pl21,occpctvac21,compcttra21,compctwlk21,compctbic21,compctdrv21,medhhinc21,medhhval21,medgrossrent21,medrooms21,unemprate21,labpartrate21,density_population15,density_population21,density_unitstot15,density_unitstot21,change_population,change_unit,change_medhhinc,change_medhhval,change_medgrossrent,tracts_shrank_population,tracts_grew_population,added_100_units,lost_100_units
34,39,32200,40.7024627,-74.222479,1.042522,6308.900479,60680.81408,6057,2168,22.2057124,12.32115805,10.7928048,5.910516757,66.42581888,33.57418112,32.9797048,4.243542435,14.79135618,3.912071535,0.0,72.87630402,66739,208900,1260,5.8,19.48432464,69.70996732,6112,1995,12.61448073,18.34096859,8.333333333,5.448298429,70.20255864,29.79744136,32.78195489,5.964912281,11.64709616,5.331640749,0.0,66.74071723,83681,266000,1371,5.7,7.237984945,72.76174426,5809.949334402536,5862.706014837097,2079.5724214932634,1913.6286812172789,55,-173,16942,57100,111,0,1,0,1
34,39,32300,40.7025438,-74.2326802,2.082087,3212.154618,60620.33801,2334,867,27.54927164,7.883461868,6.534954407,18.63753213,43.41463415,56.58536585,68.51211073,5.420991926,6.186518929,7.109879963,0.646352724,76.82363804,50052,253900,1177,4.7,9.12106136,70.52631579,2972,1028,13.77204885,32.40242261,13.59223301,11.74293405,49.42528736,50.57471264,62.45136187,6.906614786,10.61598952,1.507208388,0.0,79.81651376,71875,284400,1417,5.5,6.543723974,73.56673961,1120.990621429364,1427.4139361131404,416.40911258751436,493.73537224909427,638,161,21823,30500,240,0,1,1,0
34,39,32500,40.6871222,-74.2217626,2.279887,1422.974181,60387.02202,5563,1883,30.90059321,12.51123495,10.39056743,56.01294266,78.50415512,21.49584488,12.42697823,4.142326075,11.72388605,1.935719503,0.0,82.83418554,74566,270400,1529,6.5,9.977397481,66.14694575,6275,1989,4.749003984,35.15537849,4.016620499,42.7250996,84.69917012,15.30082988,19.55756662,3.066867773,14.98942279,1.057721366,0.0,78.39226352,97652,331200,1642,6.5,5.92509782,72.45848522,2440.0332121723577,2752.3293917637147,825.918126643996,872.4116589988889,712,106,23086,60800,113,0,1,1,0
34,39,32600,40.7061685,-74.2532508,1.482342,6867.244695,68841.09106,4739,2023,36.54779489,8.43220339,8.554572271,30.17514244,46.65260938,53.34739062,53.33662877,6.228373702,12.08053691,0.939597315,0.0,86.44295302,62003,289800,1372,4.6,12.6450116,68.7400319,5329,2112,5.119518163,35.0722462,2.72783633,12.70407206,47.18026183,52.81973817,50.47348485,5.965909091,16.4714235,1.384451544,0.0,76.71281505,95608,368600,1753,5.2,7.709320695,72.92626728,3196.968041113319,3594.9868518870812,1364.7322952463062,1424.7724209392973,590,89,33605,78800,381,0,1,0,0
34,23,802,40.5853553,-74.4237815,1.674143,8243.510622,126937.9105,2829,947,13.71509367,8.483563097,5.802968961,78.11947685,87.8393051,12.1606949,10.87645195,2.745512144,2.401129944,0.0,0.0,94.13841808,111354,335300,1621,6.9,6.559485531,72.39292365,2779,952,4.102195034,15.86901763,4.25,80.24469234,83.91304348,16.08695652,7.773109244,3.361344538,5.369595537,0.418410042,0.0,85.07670851,116182,354900,1957,6.7,6.266149871,68.89185581,1689.8198063128418,1659.9537793366517,565.6625509290425,568.6491536266616,-50,5,4828,19600,336,1,0,0,0
34,23,5800,40.4849195,-74.4440213,0.519419,2827.249777,151161.7676,5648,1532,47.48583569,43.06993642,45.55785124,76.48725212,20.6744868,79.3255132,61.48825065,10.96605744,11.92244224,19.92574257,0.0,38.82013201,30198,268100,1471,4.7,9.17838638,69.89136058,5275,1594,45.29816514,37.23222749,41.24352332,52.81516588,19.42179392,80.57820608,65.6838143,15.37013802,4.768331084,7.692307692,2.968960864,67.25146199,34148,250000,1528,4.7,3.849443969,61.18817064,10873.687716467823,10155.577674286078,2949.4492885319946,3068.8134242297647,-373,62,3950,-18100,57,1,0,0,0
34,23,3102,40.5445067,-74.3187973,1.529312,6719.133523,109385.9873,4872,1799,39.03940887,11.37110016,11.03752759,44.0681445,51.18019574,48.81980426,49.63868816,3.446359088,14.27941825,0.0,0.0,85.72058175,83708,310700,1177,4.5,8.51822504,66.38611257,4860,1850,6.893004115,34.1563786,5.267702936,40.94650206,55.20231214,44.79768786,45.13513514,6.486486486,8.018867925,1.41509434,0.0,82.94025157,103889,348700,1788,5.4,5.689277899,65.73963078,3185.746270218242,3177.899604528049,1176.345964721391,1209.69429390471,-12,51,20181,38000,611,1,0,0,0
34,23,7804,40.3926155,-74.3334946,5.272119,26782.14529,150917.9585,5128,1880,23.20592824,4.510077829,1.933085502,80.73322933,80.58525605,19.41474395,16.70212766,5.478723404,9.261477046,1.756487026,0.0,80.47904192,79071,323800,738,6.6,7.68126346,64.70041802,5433,2023,5.030974282,25.9893245,6.145624582,77.8207252,86.87179487,13.12820513,5.289174493,3.608502224,5.633802817,0.377877018,0.0,87.77052559,101250,352400,1441,6.8,6.741906742,72.8,972.663932661611,1030.5154341167186,356.5928614282037,383.71668014322137,305,143,22179,28600,703,0,1,1,0
34,23,1702,40.5125031,-74.3941394,1.571305,2665.187138,132595.0411,3534,1316,24.25014148,1.754385965,1.390498262,60.92246746,66.85483871,33.14516129,35.94224924,5.775075988,8.372093023,5.478036176,0.0,82.58397933,90972,294300,1524,5.7,8.091954023,74.71659224,3859,1309,6.089660534,31.07022545,3.215434084,52.50064784,78.64380359,21.35619641,21.92513369,1.986249045,8.270297529,0.453857791,0.0,75.2899647,92669,318800,2134,6.0,6.478873239,67.8560051,2249.0859508497715,2455.920397376703,837.520405013667,833.0655092423177,325,-7,1697,24500,610,0,1,0,0
34,23,8406,40.4326297,-74.5281687,1.972273,21340.72223,180108.2267,2110,707,24.97630332,4.786729858,4.225352113,64.92890995,95.06531205,4.934687954,3.536067893,2.545968883,7.122774133,2.436738519,0.0,88.00374883,126827,427100,1105,7.7,7.43006993,68.33930705,2263,696,2.143814203,32.65576668,2.643856921,57.53424658,95.40229885,4.597701149,0.0,0.0,8.857142857,2.571428571,0.0,73.42857143,156000,458200,1350,7.6,3.345388788,63.63636364,1069.831610532619,1147.4070780262166,358.46964390832306,352.8923227159729,153,-11,29173,31100,245,0,1,0,0
34,21,800,40.2100718,-74.754616,0.517419,0.0,145759.019,2509,889,38.89996014,22.78023303,19.88742964,52.80988442,24.05721717,75.94278283,38.24521935,13.49831271,17.53794266,6.070826307,0.84317032,71.8381113,36477,92800,1096,5.3,14.19795222,72.7408143,2501,1228,23.05521967,22.91083567,19.95798319,42.38304678,22.18278616,77.81721384,39.41368078,8.2247557,4.731574158,5.186533212,0.0,80.98271156,61979,168000,1334,4.9,12.24944321,67.92738275,4849.068163326047,4833.606806089456,1718.143322916244,2373.318335816814,-8,339,25502,75200,238,1,0,1,0
34,21,900,40.2195402,-74.7598346,1.338738,0.0,146917.8277,3118,2060,21.77677999,42.08974779,30.07117438,40.2822322,29.30664761,70.69335239,71.16504854,32.08737864,3.740875912,15.87591241,0.0,77.09854015,18528,142800,868,4.0,16.6040571,48.24211671,4823,2100,26.94560669,13.47708895,16.58878505,31.68152602,34.01889939,65.98110061,60.0952381,14.33333333,17.78783959,6.144890039,0.0,64.61836999,47060,100500,953,4.9,14.3315508,49.72081893,2329.0591587002086,3602.6466717161984,1538.7626256967383,1568.6415116325973,1705,40,28532,-42300,85,0,1,0,0
34,21,1000,40.2107998,-74.7643138,0.884546,508.404208,144365.2993,2811,1301,17.18249733,37.41836343,34.29158111,33.86695126,25.27693857,74.72306143,52.88239816,23.67409685,2.900107411,11.27819549,0.0,85.8216971,19241,120100,543,4.8,18.67364747,51.29811996,3141,1530,48.40871022,9.29640242,55.57103064,24.06876791,16.66666667,83.33333333,71.69934641,13.33333333,7.73006135,16.19631902,0.0,65.39877301,15792,97700,504,4.4,6.32183908,38.83928571,3177.9014319210078,3550.9741720611473,1470.8110149161264,1729.7008861042839,330,229,-3449,-22400,-39,0,1,1,0
34,21,1200,40.2352182,-74.8020593,1.351485,5081.428819,141831.5235,4039,1821,10.81950978,10.08991009,8.075221239,18.14805645,56.15731786,43.84268214,40.85667216,14.82701812,10.60518732,0.0,0.0,81.44092219,60118,158700,968,6.0,15.86998088,65.06998445,4018,1787,29.22420286,17.59581882,20.51009564,12.89198606,45.75502268,54.24497732,47.8455512,13.654169,10.0617284,0.555555556,0.0,81.66666667,63835,168200,1281,6.2,17.733523,65.86508432,2988.5644309777763,2973.0259677317913,1347.4067414732683,1322.2492295511972,-21,-34,3717,9500,313,1,0,0,0
34,11,10200,39.2737695,-75.0453429,82.655641,123031.1476,222326.6439,5143,2269,2.294380712,22.00273812,16.45962733,79.07835893,66.47398844,33.52601156,1.586602027,16.13045394,0.742432895,1.770416905,3.655054255,91.26213592,46195,138500,1106,5.4,19.54022989,59.93875989,4790,2059,15.21920668,1.27348643,11.06523534,77.64091858,65.22248244,34.77751756,1.165614376,17.04711025,0.736067298,0.0,0.0,92.69190326,46481,122200,1317,6.2,8.425613866,57.61442441,62.22200853780808,57.95127763875184,27.451241954556977,24.910580513192077,-353,-210,286,-16300,211,1,0,0,1
34,11,30501,39.3689608,-75.0731318,42.021685,111328.0895,196978.8935,6456,2436,2.168525403,7.58983891,5.839855509,89.90086741,91.68831169,8.311688312,1.765188834,5.172413793,0.0,0.0,0.0,97.41620112,69545,175700,1167,6.0,9.60315056,63.49297942,7009,2943,4.223141675,5.093451277,5.745341615,89.04265944,95.74618929,4.253810705,0.407747197,4.145429834,1.725082147,0.0,0.0,93.15443593,95144,184600,1016,6.5,10.88583152,70.79630895,153.63496251994655,166.7948346193162,57.970069501020724,70.03526869519868,553,507,25599,8900,-151,0,1,1,0
34,21,1401,40.2357259,-74.7743859,0.941842,5498.503272,148840.4354,4150,1948,5.253012048,40.3373494,31.86504217,4.21686747,19.96717724,80.03282276,62.62833676,6.160164271,21.40319716,0.0,1.154529307,75.48845471,20287,88100,483,4.1,26.48922687,53.07769929,3690,1902,53.38753388,1.842818428,41.01995565,5.555555556,22.48661511,77.51338489,59.25341746,11.61934805,9.573612228,13.83748994,0.0,75.70394208,18456,93900,485,4.5,21.26182965,62.42615203,4406.259223946267,3917.8545870751145,2068.287462228272,2019.4469985411567,-460,-46,-1831,5800,2,1,0,0,0
34,21,1500,40.226711,-74.7685858,0.627775,3583.492174,146837.6646,2997,1477,30.06339673,34.9777321,25.33557047,15.04838172,41.64133739,58.35866261,21.93635748,33.17535545,21.72557173,6.340956341,0.0,71.93347193,33108,109100,768,5.8,16.69303797,60.4206501,3152,1218,28.23604061,7.836294416,21.47335423,3.965736041,37.36372646,62.63627354,33.16912972,17.1592775,7.813953488,1.581395349,4.186046512,82.60465116,35313,121600,1175,5.7,15.5538099,66.47519582,4774.003424793916,5020.907172155629,2352.7537732467845,1940.1855760423718,155,-259,2205,12500,407,0,1,0,1
34,21,1700,40.2335913,-74.7569025,0.995307,3649.145145,150784.427,3808,1796,14.73214286,25.31512605,24.22954304,16.09768908,29.943101,70.056899,33.01781737,21.71492205,22.76785714,1.93452381,0.669642857,73.58630952,33583,79500,919,5.1,24.43463872,63.45817291,3522,1794,22.85633163,24.16240772,11.28472222,6.303236797,37.81512605,62.18487395,41.69453735,20.40133779,17.7613941,3.753351206,0.0,67.89544236,38378,91800,1033,5.0,2.599758162,56.31596868,3825.955207790159,3538.6066811546584,1804.4683700606947,1802.4589398045025,-286,-2,4795,12300,114,1,0,0,0
34,21,1800,40.2393945,-74.7438336,1.159611,6053.158943,154434.991,4797,1478,35.18865958,30.36277603,23.11557789,63.45632687,37.05148206,62.94851794,14.8173207,13.26116373,7.784120394,1.193565127,0.0,88.84276077,46786,98900,1101,5.6,10.40925267,57.25929699,4753,1962,26.26028807,30.38081212,12.63297872,39.1121397,37.56019262,62.43980738,43.01732926,4.740061162,1.227747084,4.051565378,0.0,87.47697974,36914,76100,1340,4.5,10.71765817,50.84013442,4136.7320592853985,4098.788300559412,1274.565349932003,1691.9466959178553,-44,484,-9872,-22800,239,1,0,1,0
34,21,1900,40.2327967,-74.7445029,0.695726,3555.142849,151732.8693,1798,605,36.87430478,54.17130145,44.58762887,41.76863181,44.05010438,55.94989562,4.79338843,20.82644628,7.809847199,4.074702886,0.0,83.19185059,26250,79400,1166,5.9,20.13333333,62.7090301,1866,572,52.09003215,23.25830654,53.93258427,29.58199357,34.97854077,65.02145923,19.05594406,18.53146853,0.0,14.41102757,0.0,81.07769424,31667,43600,1082,5.4,5.896226415,60.31294452,2584.350735778166,2682.09036316021,869.5952142078922,822.1627479783708,68,-33,5417,-35800,-84,0,1,0,0
34,21,2000,40.2263675,-74.7518821,0.512398,1343.24134,150388.5077,1022,523,4.990215264,33.03921569,22.406639,22.60273973,33.83838384,66.16161616,39.19694073,24.28298279,6.916426513,8.357348703,0.0,83.57348703,24167,80800,767,5.1,21.25813449,57.84190715,1411,653,35.43478261,17.5761871,15.4676259,7.370659107,22.13279678,77.86720322,21.59264931,23.88973966,7.392197125,11.49897331,0.0,71.86858316,40557,54600,1379,6.0,16.97247706,64.11764706,1994.5433042283537,2753.718788910183,1020.6909472714569,1274.3999781419911,389,130,16390,-26200,612,0,1,1,0
34,13,21300,40.8617186,-74.2391149,5.933397,878.6082206,78555.21977,5990,1928,20.21702838,4.695933789,3.644797879,81.36894825,88.47802787,11.52197213,20.59128631,3.215767635,4.750673854,1.246630728,0.0,90.29649596,126429,447300,1497,6.8,5.347091932,62.59541985,6209,2290,2.424136728,14.75277823,1.531213192,82.71863424,92.84744228,7.152557718,16.59388646,3.537117904,13.59485966,0.777815353,0.0,72.60737234,136250,504000,1660,6.8,5.506329114,60.22489041,1009.5397290961653,1046.4494454020185,324.94033350541014,385.9509147963637,219,362,9821,56700,163,0,1,1,0
34,29,711300,40.0769737,-74.0725492,1.837249,4350.574641,235609.0723,4087,1703,2.006361634,8.098850012,7.846715328,96.57450453,82.09150327,17.90849673,5.578391075,10.15854375,1.26705653,0.828460039,0.0,96.49122807,84141,312300,1682,6.0,9.2412039,70.99006921,4037,1823,1.345626713,4.607381719,0.792393027,94.37701263,89.06348209,10.93651791,5.979155239,12.72627537,0.0,0.377675199,0.41963911,89.42509442,115750,362300,2015,6.1,4.165044764,78.70710784,2224.5215536925043,2197.3069518611796,926.9293383749291,992.244382770109,-50,120,31609,50000,333,1,0,1,0
34,29,711400,40.066539,-74.0677661,3.080283,2677.106107,237607.8243,5758,2696,4.289683918,5.312663299,2.310654685,98.03751303,84.48349764,15.51650236,8.716617211,13.46439169,0.717547293,0.0,0.0,93.11806915,100133,411600,1524,6.6,4.180653036,68.18560133,6378,2832,3.700219505,6.741925368,2.252488214,97.64816557,88.88045541,11.11954459,6.709039548,6.956214689,3.456722918,0.0,1.551442569,88.78606424,99960,447800,1731,6.5,3.580763199,69.38701487,1869.30876156509,2070.588968611001,875.2442551544776,919.3960425064839,620,136,-173,36200,207,0,1,1,0
34,29,713100,40.0918567,-74.1088674,4.318149,10601.48549,228869.8337,6392,2608,4.114518148,3.792509011,2.287946429,93.49186483,91.30977131,8.69022869,6.058282209,7.783742331,4.925832634,0.727679821,0.0,87.18164008,91883,267400,1463,6.1,7.809381238,79.42925089,6272,2522,2.202010531,1.243622449,0.678175092,92.45854592,82.67162945,17.32837055,3.885804917,4.12371134,4.883163571,0.0,0.539245057,87.38765728,86633,293700,2048,6.2,6.032097399,75.27598417,1480.2638815844475,1452.4741966986317,603.962484851727,584.0465440168924,-120,-86,-5250,26300,585,1,0,0,0
34,29,713203,40.103433,-74.1227101,3.624454,16449.90222,226408.9636,4818,2321,6.496471565,5.872553103,3.392226148,87.09007887,80.88721095,19.11278905,15.20896165,8.703145196,0.0,0.0,0.0,98.78731343,62036,226000,1491,4.9,10.40669856,61.15581565,5511,2270,11.31353616,10.88731628,3.233438486,70.3683542,65.72637518,34.27362482,3.832599119,6.299559471,0.995537247,0.0,0.0,97.56265019,55337,258900,1724,4.7,8.242272869,68.57204025,1329.3036689112346,1520.5048815628506,640.3723153887454,626.3012304749901,693,-51,-6699,32900,233,0,1,0,0
34,21,1300,40.240277,-74.7948451,2.292663,4711.949384,144330.8061,4579,1393,9.390696659,13.62199747,7.058823529,26.88359904,70.34421889,29.65578111,28.35606604,18.66475233,9.783368274,1.397624039,0.0,87.07197764,61060,186300,769,6.4,18.90072911,44.18835192,4335,1481,25.34191472,15.10957324,15.62115621,22.12226067,54.88372093,45.11627907,29.77717758,12.89669142,5.726341169,5.304400241,0.0,79.68655817,62250,131800,1259,6.7,6.510851419,48.80499728,1997.2407632521656,1890.814306332854,607.5903872483657,645.9736995799208,-244,88,1190,-54500,490,1,0,0,0
34,21,3202,40.2726746,-74.7155712,8.576485,3408.411521,162298.1851,5891,2410,31.79426243,6.760952052,3.885480573,72.6192497,69.17164816,30.82835184,36.84647303,2.821576763,6.024955437,1.28342246,1.568627451,86.5597148,79122,314600,1117,6.3,7.558700547,62.5805153,5320,2230,5.538579068,21.01503759,2.440944882,71.87969925,72.02632816,27.97367184,27.53363229,4.618834081,5.494905386,1.018922853,0.0,81.87772926,123917,349200,1394,7.0,2.180028129,60.56218058,686.8781324750174,620.3007409212515,281.0008995526722,260.0132804989457,-571,-180,44795,34600,277,1,0,0,1
34,21,700,40.2133228,-74.7472452,0.33307,1424.003752,149091.3816,2487,1010,37.75633293,17.19951437,17.48526523,51.58825895,39.80222497,60.19777503,33.76237624,19.9009901,13.43873518,2.450592885,0.395256917,79.5256917,39181,94000,983,5.7,13.14363144,74.39516129,4473,1234,16.05186676,60.42924212,16.11374408,49.78761458,31.85247276,68.14752724,33.87358185,3.322528363,2.95010846,2.429501085,0.0,87.46203905,52859,82900,1552,6.0,3.814602133,73.38952438,7466.898850091573,13429.609391419222,3032.3955925180894,3704.9268922448737,1986,224,13678,-11100,569,0,1,1,0
34,13,15400,40.8004234,-74.1951196,1.27288,90.11326144,59047.12938,4670,2131,22.09850107,8.623548922,7.4598678,67.81584582,31.70028818,68.29971182,77.19380573,2.299389958,19.22785768,2.725208176,0.0,73.16426949,63000,291500,1180,4.2,9.530292716,69.43984874,6119,2780,8.058802692,24.69357738,5.709876543,53.88135316,28.42582106,71.57417894,74.28057554,4.712230216,18.09375,9.125,0.0,58.78125,78822,418100,1609,4.0,12.4668435,70.57281917,3668.8454528313746,4807.208849223807,1674.15624410785,2184.0236314499402,1449,649,15822,126600,429,0,1,1,0
34,13,15500,40.7922068,-74.187749,0.868791,1690.891849,55555.57291,4107,1466,24.22692963,7.596785975,6.576200418,56.31848064,67.31044349,32.68955651,45.90723056,4.638472033,12.37458194,2.81892021,0.573339704,79.40754897,68810,295800,1435,5.9,9.761295823,69.24439197,4396,1615,3.808437856,21.24658781,3.232323232,51.77434031,65.16129032,34.83870968,53.3126935,4.024767802,14.52131939,2.936444087,0.0,68.74497184,94236,297900,1403,5.4,2.120141343,69.7044335,4727.258914974948,5059.90508649376,1687.4023787078827,1858.9050761345363,289,149,25426,2100,-32,0,1,1,0
34,13,15800,40.7847677,-74.1881044,0.77923,0.0,55326.49357,4172,1529,25.02396932,10.61840844,6.514994829,59.084372,50.65562457,49.34437543,54.74166122,5.232177894,15.0997151,2.754036087,0.379867047,75.54605888,64519,321000,1157,5.4,6.127770535,70.62615101,4397,1581,11.62156015,28.88332954,8.64321608,54.83284057,50.3238342,49.6761658,60.78431373,2.340290955,19.35897436,3.504273504,0.0,65.68376068,84625,349400,1339,5.1,5.518062723,71.74594133,5354.00331096082,5642.749894126253,1962.1934473775393,2028.9259910424394,225,52,20106,28400,182,0,1,0,0
34,13,16300,40.8348781,-74.2000228,1.52737,247.3044944,65839.68493,3855,1409,12.11413748,5.317769131,3.423236515,85.68093385,74.64285714,25.35714286,35.41518808,0.638750887,30.81110506,0.979858465,1.524224279,52.53130103,151953,646100,1681,7.7,2.866076081,68.29181495,3555,1429,2.109704641,14.6835443,0.958466454,79.49367089,84.17721519,15.82278481,34.98950315,11.54653604,23.2,0.571428571,0.0,50.62857143,186953,776400,2161,7.2,6.436170213,74.01574803,2523.9463915095885,2327.5303299135117,922.5007692962413,935.5951734026464,-300,20,35000,130300,480,1,0,0,0
